"","x","y","Regions","Species.richness","Phylogenetic.diversity","Functional.diversity","Functional.Phylognetic.diversity"
"1813",-2350000,-1550000,3,0.217391304347826,0.443545448139684,0.840672196723374,1.89534623847301
"1814",-2250000,-1550000,3,0.217391304347826,0.443545448139684,0.840672196723374,1.89534623847301
"1815",-2150000,-1550000,3,0.246376811594203,0.450137048443913,0.847170379070741,1.88202766690576
"1816",-2050000,-1550000,3,0.260869565217391,0.469795521438797,0.8894933028183,1.89336266998488
"1817",-1950000,-1550000,3,0.231884057971014,0.455789713913044,0.882864934604673,1.93700056770721
"1818",-1850000,-1550000,3,0.231884057971014,0.456602160807676,0.87146397916633,1.9085848775328
"1819",-1750000,-1550000,3,0.289855072463768,0.478965686446795,0.888281493406371,1.85458273638783
"1820",-1650000,-1550000,3,0.333333333333333,0.504535571207815,0.903479583717456,1.79071533361781
"1821",-1550000,-1550000,3,0.318840579710145,0.489058630727748,0.891249869553408,1.82237836847328
"1822",-1450000,-1550000,3,0.27536231884058,0.427263574801429,0.84347682216768,1.97413697753123
"1823",-1350000,-1550000,3,0.246376811594203,0.428793563211146,0.877906678529066,2.04738772651951
"1824",-1250000,-1550000,3,0.260869565217391,0.428793880205948,0.880570264578149,2.05359802279644
"1825",-1150000,-1550000,3,0.217391304347826,0.379886350530211,0.871118703549836,2.2931034566891
"1826",1750000,-1550000,12,0.318840579710145,0.581877685383513,0.945974748803093,1.62572783347003
"1827",1850000,-1550000,3,0.318840579710145,0.601160333838011,0.946823496014687,1.57499329666321
"1828",1950000,-1550000,12,0.304347826086957,0.599938489096752,0.940398875830599,1.56749215614826
"1829",2050000,-1550000,12,0.27536231884058,0.591936260725764,0.929984726787567,1.57108930216123
"1830",2150000,-1550000,12,0.289855072463768,0.596919955975421,0.930741461614978,1.55923998234246
"1831",2250000,-1550000,12,0.260869565217391,0.599061398419376,0.927923218557386,1.54896179424298
"1832",2350000,-1550000,12,0.260869565217391,0.599061398419376,0.927923218557386,1.54896179424298
"1833",2450000,-1550000,12,0.246376811594203,0.594077703169719,0.927166483729975,1.56068217807713
"1834",2550000,-1550000,12,0.231884057971014,0.576714908149941,0.888770306216486,1.54109126304294
"1835",2650000,-1550000,12,0.231884057971014,0.59348515951728,0.888770306216486,1.49754428053328
"1836",2750000,-1550000,12,0.246376811594203,0.613016854917223,0.89043414622194,1.45254431273701
"1837",2850000,-1550000,12,0.260869565217391,0.640050995888329,0.891057221938653,1.39216597999656
"1838",2950000,-1550000,12,0.231884057971014,0.6083512647515,0.888770306216486,1.46094922080836
"1839",3050000,-1550000,12,NA,NA,NA,NA
"1840",3150000,-1550000,12,NA,NA,NA,NA
"1841",3250000,-1550000,12,NA,NA,NA,NA
"1842",3350000,-1550000,12,NA,NA,NA,NA
"1843",3450000,-1550000,12,NA,NA,NA,NA
"1844",3550000,-1550000,12,NA,NA,NA,NA
"1845",3650000,-1550000,12,NA,NA,NA,NA
"1846",3750000,-1550000,12,NA,NA,NA,NA
"1847",3850000,-1550000,12,NA,NA,NA,NA
"1848",3950000,-1550000,12,NA,NA,NA,NA
"1849",4050000,-1550000,12,NA,NA,NA,NA
"1850",4150000,-1550000,12,NA,NA,NA,NA
"1851",4250000,-1550000,12,NA,NA,NA,NA
"1852",4350000,-1550000,12,NA,NA,NA,NA
"1853",4450000,-1550000,12,NA,NA,NA,NA
"1854",4550000,-1550000,12,NA,NA,NA,NA
"1855",4650000,-1550000,12,NA,NA,NA,NA
"1856",-3350000,-1650000,3,NA,NA,NA,NA
"1857",-3250000,-1650000,3,NA,NA,NA,NA
"1858",-3150000,-1650000,3,NA,NA,NA,NA
"1859",-3050000,-1650000,3,NA,NA,NA,NA
"1860",-2950000,-1650000,3,NA,NA,NA,NA
"1861",-2850000,-1650000,3,NA,NA,NA,NA
"1862",-2750000,-1650000,3,NA,NA,NA,NA
"1863",-2650000,-1650000,3,0.188405797101449,0.440841177357259,0.839184945303073,1.90359927430961
"1864",-2550000,-1650000,3,0.188405797101449,0.440841177357259,0.839184945303073,1.90359927430961
"1865",-2450000,-1650000,3,0.202898550724638,0.44137652120158,0.840378023034667,1.90399349006346
"1866",-2350000,-1650000,3,0.217391304347826,0.443545448139684,0.840672196723374,1.89534623847301
"1867",-2250000,-1650000,3,0.231884057971014,0.443545765134486,0.843335782772457,1.90135009521904
"1868",-2150000,-1650000,3,0.246376811594203,0.46680134080674,0.874426985247052,1.87323152014911
"1869",-2050000,-1650000,3,0.231884057971014,0.45549746436223,0.870462203082213,1.91101437699769
"1870",-1950000,-1650000,3,0.246376811594203,0.461649112123914,0.885528520653555,1.9181852567191
"1871",-1850000,-1650000,3,0.246376811594203,0.44733509057626,0.885318411036722,1.97909448573831
"1872",-1750000,-1650000,3,0.260869565217391,0.436496106581185,0.889958366620696,2.0388689685945
"1873",-1650000,-1650000,3,0.289855072463768,0.477775053129635,0.891280510682418,1.86548147469011
"1874",-1550000,-1650000,3,0.333333333333333,0.504535571207815,0.903479583717456,1.79071533361781
"1875",-1450000,-1650000,3,0.27536231884058,0.427263574801429,0.84347682216768,1.97413697753123
"1876",-1350000,-1650000,3,0.27536231884058,0.439522136177363,0.881872997428051,2.00643591036831
"1877",-1250000,-1650000,3,0.260869565217391,0.428793880205948,0.880570264578149,2.05359802279644
"1878",-1150000,-1650000,NA,0.260869565217391,0.428793880205948,0.880570264578149,2.05359802279644
"1879",1650000,-1650000,3,0.289855072463768,0.541911558809773,0.93538623002952,1.72608650770239
"1880",1750000,-1650000,12,0.333333333333333,0.608980983659361,0.937918615302596,1.5401443402496
"1881",1850000,-1650000,12,0.27536231884058,0.577502534946536,0.929017358207136,1.60868100482562
"1882",1950000,-1650000,12,0.27536231884058,0.577502534946536,0.929017358207136,1.60868100482562
"1883",2050000,-1650000,12,0.27536231884058,0.618110269471315,0.932459814312345,1.50856547830843
"1884",2150000,-1650000,12,0.289855072463768,0.616333424663575,0.933336870466411,1.5143375859842
"1885",2250000,-1650000,12,0.289855072463768,0.649893023415833,0.940792278778039,1.44761098347116
"1886",2350000,-1650000,12,0.289855072463768,0.649893023415833,0.940792278778039,1.44761098347116
"1887",2450000,-1650000,12,0.27536231884058,0.644909328166177,0.940035543950629,1.4576243556961
"1888",2550000,-1650000,12,0.260869565217391,0.602128603404587,0.890478740630617,1.47888463626479
"1889",2650000,-1650000,12,0.260869565217391,0.602128603404587,0.890478740630617,1.47888463626479
"1890",2750000,-1650000,12,0.27536231884058,0.631795783279993,0.892833978340942,1.41316862500373
"1891",2850000,-1650000,12,0.260869565217391,0.619627747543108,0.892210902624228,1.43991437788566
"1892",2950000,-1650000,12,0.246376811594203,0.612741385150826,0.891727816423608,1.45530861474961
"1893",3050000,-1650000,12,NA,NA,NA,NA
"1894",3150000,-1650000,12,NA,NA,NA,NA
"1895",3250000,-1650000,12,NA,NA,NA,NA
"1896",3350000,-1650000,12,NA,NA,NA,NA
"1897",3450000,-1650000,12,NA,NA,NA,NA
"1898",3550000,-1650000,12,NA,NA,NA,NA
"1899",3650000,-1650000,12,NA,NA,NA,NA
"1900",3750000,-1650000,12,NA,NA,NA,NA
"1901",3850000,-1650000,12,NA,NA,NA,NA
"1902",3950000,-1650000,12,NA,NA,NA,NA
"1903",4050000,-1650000,12,NA,NA,NA,NA
"1904",4150000,-1650000,12,NA,NA,NA,NA
"1905",4250000,-1650000,12,NA,NA,NA,NA
"1906",4350000,-1650000,12,NA,NA,NA,NA
"1907",4450000,-1650000,12,NA,NA,NA,NA
"1908",4550000,-1650000,12,NA,NA,NA,NA
"1909",4650000,-1650000,12,NA,NA,NA,NA
"1910",-3350000,-1750000,3,NA,NA,NA,NA
"1911",-3250000,-1750000,3,NA,NA,NA,NA
"1912",-3150000,-1750000,3,NA,NA,NA,NA
"1913",-3050000,-1750000,3,NA,NA,NA,NA
"1914",-2950000,-1750000,3,NA,NA,NA,NA
"1915",-2850000,-1750000,3,NA,NA,NA,NA
"1916",-2750000,-1750000,3,NA,NA,NA,NA
"1917",-2650000,-1750000,3,NA,NA,NA,NA
"1918",-2550000,-1750000,3,0.173913043478261,0.42813803847846,0.838584859274753,1.95867870618308
"1919",-2450000,-1750000,3,0.202898550724638,0.44137652120158,0.840378023034667,1.90399349006346
"1920",-2350000,-1750000,3,0.202898550724638,0.44137652120158,0.840378023034667,1.90399349006346
"1921",-2250000,-1750000,3,0.231884057971014,0.47959967202804,0.888171158757433,1.8519010970164
"1922",-2150000,-1750000,3,0.217391304347826,0.445546759825566,0.728763359790896,1.63566077795339
"1923",-2050000,-1750000,3,0.246376811594203,0.461649112123914,0.885528520653555,1.9181852567191
"1924",-1950000,-1750000,3,0.231884057971014,0.436670407131634,0.884416488461784,2.02536392211982
"1925",-1850000,-1750000,3,0.231884057971014,0.438656310145348,0.881752904665819,2.01012246780094
"1926",-1750000,-1750000,3,0.27536231884058,0.477443167456675,0.890754869447958,1.86567727881201
"1927",-1650000,-1750000,3,0.289855072463768,0.477775053129635,0.891280510682418,1.86548147469011
"1928",-1550000,-1750000,3,0.231884057971014,0.4357336625407,0.870667478592544,1.99816436838001
"1929",-1450000,-1750000,3,0.27536231884058,0.421891284082615,0.850180769758897,2.01516552210264
"1930",-1350000,-1750000,3,0.289855072463768,0.42726389179623,0.846140408216763,1.98036956659165
"1931",-1250000,-1750000,3,0.289855072463768,0.439522453172164,0.884536583477134,2.0124946452523
"1932",-1150000,-1750000,3,0.260869565217391,0.428793880205948,0.880570264578149,2.05359802279644
"1933",-1050000,-1750000,3,0.246376811594203,0.428793563211146,0.877906678529066,2.04738772651951
"1934",1450000,-1750000,12,0.289855072463768,0.517327771224634,0.929969583447536,1.79764094482321
"1935",1550000,-1750000,12,0.27536231884058,0.495171718583627,0.9267163696277,1.87150504531731
"1936",1650000,-1750000,12,0.391304347826087,0.676964366324548,0.951782700263251,1.40595686805611
"1937",1750000,-1750000,12,0.391304347826087,0.676964366324548,0.951782700263251,1.40595686805611
"1938",1850000,-1750000,12,0.333333333333333,0.634006145237546,0.933580556841175,1.47251026485143
"1939",1950000,-1750000,12,0.347826086956522,0.676645543100188,0.937024243471529,1.3848081215142
"1940",2050000,-1750000,12,0.318840579710145,0.68035880031388,0.944861821176574,1.38876989720816
"1941",2150000,-1750000,12,0.318840579710145,0.68035880031388,0.944861821176574,1.38876989720816
"1942",2250000,-1750000,12,0.289855072463768,0.649893023415833,0.940792278778039,1.44761098347116
"1943",2350000,-1750000,12,0.289855072463768,0.649893023415833,0.940792278778039,1.44761098347116
"1944",2450000,-1750000,12,0.289855072463768,0.65707739058525,0.94027383386322,1.43099404626559
"1945",2550000,-1750000,12,0.318840579710145,0.665393492859768,0.907724354775819,1.36419181208783
"1946",2650000,-1750000,12,0.333333333333333,0.666056320117241,0.898906554649823,1.34959541333021
"1947",2750000,-1750000,12,0.318840579710145,0.660479714704187,0.895409648658818,1.35569591120577
"1948",2850000,-1750000,12,0.260869565217391,0.622237254123306,0.877382874965477,1.41004555601811
"1949",2950000,-1750000,12,NA,NA,NA,NA
"1950",3050000,-1750000,12,NA,NA,NA,NA
"1951",3150000,-1750000,12,NA,NA,NA,NA
"1952",3250000,-1750000,12,NA,NA,NA,NA
"1953",3350000,-1750000,12,NA,NA,NA,NA
"1954",3450000,-1750000,12,NA,NA,NA,NA
"1955",3550000,-1750000,12,NA,NA,NA,NA
"1956",3650000,-1750000,12,NA,NA,NA,NA
"1957",3750000,-1750000,12,NA,NA,NA,NA
"1958",3850000,-1750000,12,NA,NA,NA,NA
"1959",3950000,-1750000,12,NA,NA,NA,NA
"1960",4050000,-1750000,12,NA,NA,NA,NA
"1961",4150000,-1750000,12,NA,NA,NA,NA
"1962",4250000,-1750000,12,NA,NA,NA,NA
"1963",4350000,-1750000,12,NA,NA,NA,NA
"1964",4450000,-1750000,12,NA,NA,NA,NA
"1965",4550000,-1750000,12,NA,NA,NA,NA
"1966",4650000,-1750000,12,NA,NA,NA,NA
"1967",-3350000,-1850000,3,NA,NA,NA,NA
"1968",-3250000,-1850000,3,NA,NA,NA,NA
"1969",-3150000,-1850000,3,NA,NA,NA,NA
"1970",-3050000,-1850000,3,NA,NA,NA,NA
"1971",-2950000,-1850000,3,NA,NA,NA,NA
"1972",-2850000,-1850000,3,NA,NA,NA,NA
"1973",-2750000,-1850000,3,NA,NA,NA,NA
"1974",-2650000,-1850000,3,NA,NA,NA,NA
"1975",-2550000,-1850000,3,0.217391304347826,0.467048923478838,0.877585520413566,1.8790012700957
"1976",-2450000,-1850000,3,0.217391304347826,0.44707678647059,0.84038242063157,1.87972725505589
"1977",-2350000,-1850000,3,0.202898550724638,0.44137652120158,0.840378023034667,1.90399349006346
"1978",-2250000,-1850000,3,0.246376811594203,0.492302810906839,0.888771244785752,1.80533449148626
"1979",-2150000,-1850000,3,0.260869565217391,0.469795521438797,0.8894933028183,1.89336266998488
"1980",-2050000,-1850000,3,0.246376811594203,0.461649112123914,0.885528520653555,1.9181852567191
"1981",-1950000,-1850000,3,0.246376811594203,0.461649112123914,0.885528520653555,1.9181852567191
"1982",-1850000,-1850000,3,0.231884057971014,0.438656310145348,0.881752904665819,2.01012246780094
"1983",-1750000,-1850000,3,0.246376811594203,0.463635015137628,0.88286493685759,1.90422402974787
"1984",-1650000,-1850000,3,0.260869565217391,0.464740028577876,0.88653029899079,1.90758326048137
"1985",-1550000,-1850000,3,0.246376811594203,0.440634121919268,0.874443094579922,1.98451062021959
"1986",-1450000,-1850000,3,0.27536231884058,0.456583527729184,0.892621952670138,1.95500253175928
"1987",-1350000,-1850000,3,0.304347826086957,0.473673948297335,0.903011355019071,1.90639860660488
"1988",-1250000,-1850000,3,0.289855072463768,0.42726389179623,0.846140408216763,1.98036956659165
"1989",-1150000,-1850000,3,0.27536231884058,0.439522136177363,0.881872997428051,2.00643591036831
"1990",-1050000,-1850000,3,0.246376811594203,0.428793563211146,0.877906678529066,2.04738772651951
"1991",1250000,-1850000,3,0.27536231884058,0.509817713064555,0.90327896610919,1.77176850266639
"1992",1350000,-1850000,12,0.304347826086957,0.539571504555766,0.920658432650052,1.70627697140537
"1993",1450000,-1850000,12,0.318840579710145,0.567452397718945,0.930975872937967,1.6406237363351
"1994",1550000,-1850000,12,0.36231884057971,0.677867387841447,0.943448863655617,1.39178972255896
"1995",1650000,-1850000,12,0.391304347826087,0.706524713202975,0.952770245191341,1.34853067045883
"1996",1750000,-1850000,12,0.391304347826087,0.719477234842916,0.949855587935024,1.32020242189095
"1997",1850000,-1850000,12,0.36231884057971,0.696315607565843,0.946326689827822,1.35904851125764
"1998",1950000,-1850000,12,0.36231884057971,0.696315607565843,0.946326689827822,1.35904851125764
"1999",2050000,-1850000,12,0.347826086956522,0.69428394422798,0.946325459302677,1.36302368385453
"2000",2150000,-1850000,12,0.333333333333333,0.690090968967997,0.943367949095916,1.36701969960089
"2001",2250000,-1850000,12,0.333333333333333,0.690090968967997,0.943367949095916,1.36701969960089
"2002",2350000,-1850000,12,0.333333333333333,0.690090968967997,0.943367949095916,1.36701969960089
"2003",2450000,-1850000,12,0.347826086956522,0.694481089367323,0.946325459303038,1.36263675684121
"2004",2550000,-1850000,12,0.347826086956522,0.694481089367323,0.946325459303038,1.36263675684121
"2005",2650000,-1850000,12,0.36231884057971,0.695905255957838,0.937018702701982,1.34647453037595
"2006",2750000,-1850000,12,0.347826086956522,0.690921560708181,0.936261967874572,1.35509154890885
"2007",2850000,-1850000,12,NA,NA,NA,NA
"2008",2950000,-1850000,12,NA,NA,NA,NA
"2009",3050000,-1850000,12,NA,NA,NA,NA
"2010",3150000,-1850000,12,NA,NA,NA,NA
"2011",3250000,-1850000,12,NA,NA,NA,NA
"2012",3350000,-1850000,12,NA,NA,NA,NA
"2013",3450000,-1850000,12,NA,NA,NA,NA
"2014",3550000,-1850000,12,NA,NA,NA,NA
"2015",3650000,-1850000,12,NA,NA,NA,NA
"2016",3750000,-1850000,12,NA,NA,NA,NA
"2017",3850000,-1850000,12,NA,NA,NA,NA
"2018",3950000,-1850000,12,NA,NA,NA,NA
"2019",4050000,-1850000,12,NA,NA,NA,NA
"2020",4150000,-1850000,12,NA,NA,NA,NA
"2021",4250000,-1850000,12,NA,NA,NA,NA
"2022",4350000,-1850000,12,NA,NA,NA,NA
"2023",4450000,-1850000,12,NA,NA,NA,NA
"2024",4550000,-1850000,12,NA,NA,NA,NA
"2025",4650000,-1850000,12,NA,NA,NA,NA
"2026",-3350000,-1950000,3,NA,NA,NA,NA
"2027",-3250000,-1950000,3,NA,NA,NA,NA
"2028",-3150000,-1950000,3,NA,NA,NA,NA
"2029",-3050000,-1950000,3,NA,NA,NA,NA
"2030",-2950000,-1950000,3,NA,NA,NA,NA
"2031",-2850000,-1950000,3,NA,NA,NA,NA
"2032",-2750000,-1950000,3,NA,NA,NA,NA
"2033",-2650000,-1950000,3,NA,NA,NA,NA
"2034",-2550000,-1950000,3,NA,NA,NA,NA
"2035",-2450000,-1950000,3,0.217391304347826,0.467048923478838,0.877585520413566,1.8790012700957
"2036",-2350000,-1950000,3,0.217391304347826,0.46188400205415,0.878774200548258,1.9025863564013
"2037",-2250000,-1950000,3,0.231884057971014,0.464052928992254,0.879068374236964,1.89432782192748
"2038",-2150000,-1950000,3,0.289855072463768,0.532104713947635,0.931602104625945,1.75078716689893
"2039",-2050000,-1950000,3,0.27536231884058,0.494920055430295,0.92788948033189,1.87482699508946
"2040",-1950000,-1950000,3,0.246376811594203,0.461649112123914,0.885528520653555,1.9181852567191
"2041",-1850000,-1950000,3,0.246376811594203,0.463635015137628,0.88286493685759,1.90422402974787
"2042",-1750000,-1950000,3,0.246376811594203,0.463635015137628,0.88286493685759,1.90422402974787
"2043",-1650000,-1950000,3,0.217391304347826,0.455497147367428,0.86779861703313,1.90516806098265
"2044",-1550000,-1950000,3,0.289855072463768,0.467066992798836,0.889719526274332,1.9049077327062
"2045",-1450000,-1950000,3,0.27536231884058,0.456583527729184,0.892621952670138,1.95500253175928
"2046",-1350000,-1950000,3,0.260869565217391,0.456583210734382,0.889958366621055,1.94917015277373
"2047",-1250000,-1950000,3,0.289855072463768,0.473673631302533,0.900347768969988,1.90077663072391
"2048",-1150000,-1950000,3,0.260869565217391,0.427263257806627,0.843476819914562,1.97413843690792
"2049",-1050000,-1950000,3,0.27536231884058,0.439522136177363,0.881872997428051,2.00643591036831
"2050",-950000,-1950000,3,0.231884057971014,0.41662552747426,0.867493760010677,2.08219060716166
"2051",-850000,-1950000,3,0.231884057971014,0.41662552747426,0.867493760010677,2.08219060716166
"2052",850000,-1950000,12,0.217391304347826,0.419469394335246,0.885737238648656,2.11156582723354
"2053",950000,-1950000,12,0.246376811594203,0.488757618582086,0.898723687640115,1.838792181383
"2054",1050000,-1950000,12,0.260869565217391,0.498627043836717,0.913790005211356,1.83261220286036
"2055",1150000,-1950000,12,0.27536231884058,0.515092432953808,0.914758604316932,1.77591155643897
"2056",1250000,-1950000,12,0.289855072463768,0.53837932097426,0.911845208273862,1.69368542354816
"2057",1350000,-1950000,3,0.333333333333333,0.654601659075914,0.939438101780234,1.43512942375737
"2058",1450000,-1950000,12,0.347826086956522,0.680405191245863,0.943263823880822,1.3863266124611
"2059",1550000,-1950000,12,0.376811594202899,0.69371571276209,0.943503344318558,1.36007203954184
"2060",1650000,-1950000,12,0.376811594202899,0.730246442033073,0.94749164265286,1.29749573310478
"2061",1750000,-1950000,12,0.36231884057971,0.696315607565843,0.946326689827822,1.35904851125764
"2062",1850000,-1950000,12,0.36231884057971,0.696315607565843,0.946326689827822,1.35904851125764
"2063",1950000,-1950000,12,0.347826086956522,0.69428394422798,0.946325459302677,1.36302368385453
"2064",2050000,-1950000,12,0.333333333333333,0.690090968967997,0.943367949095916,1.36701969960089
"2065",2150000,-1950000,12,0.333333333333333,0.690090968967997,0.943367949095916,1.36701969960089
